,x,y,color,SampleID,SampleURL,SampleName
114,1.59099890221,2.74743420687,#e3d5b1,ERS161388,http://www.ncbi.nlm.nih.gov/sra/ERS161388,human gut metagenome
115,-0.0936335566882,4.29227547424,#d2bba2,ERS161384,http://www.ncbi.nlm.nih.gov/sra/ERS161384,human gut metagenome
116,2.99334657478,3.77119256064,#eddcb4,ERS161386,http://www.ncbi.nlm.nih.gov/sra/ERS161386,human gut metagenome
117,4.04489203747,0.00103150509643,#fefdfc,SRS426764,http://www.ncbi.nlm.nih.gov/sra/SRS426764,human metagenome
118,-7.03919548273,-2.40425513641,#eddbb3,ERS161380,http://www.ncbi.nlm.nih.gov/sra/ERS161380,human gut metagenome
119,-6.60114453883,-0.705430074878,#dbca9a,ERS161382,http://www.ncbi.nlm.nih.gov/sra/ERS161382,human gut metagenome
120,-3.40034540642,-5.88680586709,#664432,ERS144423,http://www.ncbi.nlm.nih.gov/sra/ERS144423,rhizosphere metagenome
121,7.61438062418,-1.52357203021,#fefefe,SRS426762,http://www.ncbi.nlm.nih.gov/sra/SRS426762,human metagenome
122,-1.55563989696,6.42018543083,#d3b4b2,DRS007650,http://www.ncbi.nlm.nih.gov/sra/DRS007650,human oral metagenome
123,2.4280450269,6.72096274147,#e1ccd2,SRS024046,http://www.ncbi.nlm.nih.gov/sra/SRS024046,human metagenome
124,5.02569638359,1.60629831129,#fdfcfb,SRS179291,http://www.ncbi.nlm.nih.gov/sra/SRS179291,human metagenome
125,-6.25532624319,-0.82819478341,#efe1bf,SRS431722,http://www.ncbi.nlm.nih.gov/sra/SRS431722,human gut metagenome
126,-5.74462267436,-0.76101902954,#f1e3c3,SRS431723,http://www.ncbi.nlm.nih.gov/sra/SRS431723,human gut metagenome
127,-4.28577030943,0.24472007245,#efdfbb,SRS431720,http://www.ncbi.nlm.nih.gov/sra/SRS431720,human gut metagenome
128,-4.09888898635,1.03799028073,#f0e1bf,SRS431721,http://www.ncbi.nlm.nih.gov/sra/SRS431721,human gut metagenome
129,-5.78690870554,1.35746207126,#efdfbb,SRS431728,http://www.ncbi.nlm.nih.gov/sra/SRS431728,human gut metagenome
130,-4.20879046153,0.56853435316,#efe1be,SRS431729,http://www.ncbi.nlm.nih.gov/sra/SRS431729,human gut metagenome
131,4.99752415995,-0.0952004979976,#fefefd,SRS188159,http://www.ncbi.nlm.nih.gov/sra/SRS188159,human metagenome
132,-2.5501394087,-0.703174941187,#efdeb9,ERS148289,http://www.ncbi.nlm.nih.gov/sra/ERS148289,human gut metagenome
133,-1.33344269831,-3.81517911432,#513b27,ERS144242,http://www.ncbi.nlm.nih.gov/sra/ERS144242,endophyte metagenome
134,-3.31759059842,-6.04799500651,#674430,ERS144243,http://www.ncbi.nlm.nih.gov/sra/ERS144243,rhizosphere metagenome
135,-1.23302726625,-3.85114683315,#4c3d26,ERS144246,http://www.ncbi.nlm.nih.gov/sra/ERS144246,endophyte metagenome
136,-1.275621127,-3.83403091799,#4f3e28,ERS144247,http://www.ncbi.nlm.nih.gov/sra/ERS144247,endophyte metagenome
137,-0.270811290723,-1.13029922235,#bfc2c0,SRS454530,http://www.ncbi.nlm.nih.gov/sra/SRS454530,aquatic metagenome
138,0.000371559557054,-1.1964461672,#c6c5bd,SRS454531,http://www.ncbi.nlm.nih.gov/sra/SRS454531,aquatic metagenome
139,-2.97170301332,-6.60656050802,#714932,ERS145834,http://www.ncbi.nlm.nih.gov/sra/ERS145834,rhizosphere metagenome
140,0.638577831865,3.85370149575,#bb8d7b,ERS000849,http://www.ncbi.nlm.nih.gov/sra/ERS000849,human metagenome
141,-0.687138608859,6.53771245921,#d0b0af,ERS000848,http://www.ncbi.nlm.nih.gov/sra/ERS000848,human metagenome
142,1.00040107757,6.24035441434,#d7bcc1,SRS147147,http://www.ncbi.nlm.nih.gov/sra/SRS147147,human metagenome
143,-6.35512629785,-0.822855270624,#f0e2c1,ERS000840,http://www.ncbi.nlm.nih.gov/sra/ERS000840,human metagenome
144,-5.29725467393,-4.62740505936,#41271a,ERS145835,http://www.ncbi.nlm.nih.gov/sra/ERS145835,rhizosphere metagenome
145,7.0587354546,-1.5295667237,#fefefe,SRS180760,http://www.ncbi.nlm.nih.gov/sra/SRS180760,human metagenome
146,0.430233084105,8.27832662472,#d4b9bf,SRS468027,http://www.ncbi.nlm.nih.gov/sra/SRS468027,human metagenome
147,5.1682369873,-0.658326494831,#fcfbfb,SRS186088,http://www.ncbi.nlm.nih.gov/sra/SRS186088,human metagenome
148,0.401797843785,8.28572082781,#d4b8bf,SRS468022,http://www.ncbi.nlm.nih.gov/sra/SRS468022,human metagenome
149,-0.317198245824,-2.87722760342,#907d6e,SRS399105,http://www.ncbi.nlm.nih.gov/sra/SRS399105,freshwater metagenome
150,-0.32648701164,-2.85051980752,#907e6f,SRS399104,http://www.ncbi.nlm.nih.gov/sra/SRS399104,freshwater metagenome
151,-5.84468357003,0.447784633582,#d0c3b2,SRS399107,http://www.ncbi.nlm.nih.gov/sra/SRS399107,freshwater metagenome
152,-0.154676114168,-3.03090866302,#a18a78,SRS399106,http://www.ncbi.nlm.nih.gov/sra/SRS399106,freshwater metagenome
153,-1.39569274442,3.41156252264,#b38573,ERS077558,http://www.ncbi.nlm.nih.gov/sra/ERS077558,human skin metagenome
154,-0.752359343306,8.17765590388,#d2b2b9,SRS185682,http://www.ncbi.nlm.nih.gov/sra/SRS185682,human metagenome
155,6.96548621332,0.75200533515,#fefdfc,SRS185684,http://www.ncbi.nlm.nih.gov/sra/SRS185684,human metagenome
156,3.05186903125,4.73912626932,#dbbfa7,SRS185686,http://www.ncbi.nlm.nih.gov/sra/SRS185686,human metagenome
157,4.07593082195,2.35858791556,#f0e4d3,SRS185688,http://www.ncbi.nlm.nih.gov/sra/SRS185688,human metagenome
158,5.174912599,1.34440696161,#ebdcde,SRS186335,http://www.ncbi.nlm.nih.gov/sra/SRS186335,human metagenome
159,1.94805141731,-3.48568638004,#4d4046,ERS215489,http://www.ncbi.nlm.nih.gov/sra/ERS215489,marine metagenome
160,1.59002422419,-3.35445449744,#51474a,ERS215488,http://www.ncbi.nlm.nih.gov/sra/ERS215488,marine metagenome
161,1.3072128376,-3.21117245248,#544d4d,ERS215485,http://www.ncbi.nlm.nih.gov/sra/ERS215485,marine metagenome
162,1.53524473574,-3.32653398328,#50484a,ERS215487,http://www.ncbi.nlm.nih.gov/sra/ERS215487,marine metagenome
163,1.35447920001,-3.24082493416,#544a4b,ERS215486,http://www.ncbi.nlm.nih.gov/sra/ERS215486,marine metagenome
164,6.40925382396,0.295898792692,#fefefe,SRS187684,http://www.ncbi.nlm.nih.gov/sra/SRS187684,human metagenome
165,-0.618581065578,-1.30020956118,#555d4d,SRS444645,http://www.ncbi.nlm.nih.gov/sra/SRS444645,beach sand metagenome
166,-0.616711047539,-1.2954102407,#555d4c,SRS444644,http://www.ncbi.nlm.nih.gov/sra/SRS444644,beach sand metagenome
167,-0.543548905897,-1.12957410605,#555c4a,SRS444647,http://www.ncbi.nlm.nih.gov/sra/SRS444647,beach sand metagenome
168,-0.539350488954,-1.11947374987,#545c4a,SRS444646,http://www.ncbi.nlm.nih.gov/sra/SRS444646,beach sand metagenome
169,-0.614064735173,-1.28780295811,#575e4d,SRS444641,http://www.ncbi.nlm.nih.gov/sra/SRS444641,beach sand metagenome
170,-0.641539589742,-1.36454874676,#585f4f,SRS444640,http://www.ncbi.nlm.nih.gov/sra/SRS444640,beach sand metagenome
171,-0.671108519486,-1.47848615565,#565d4d,SRS444643,http://www.ncbi.nlm.nih.gov/sra/SRS444643,beach sand metagenome
172,-0.53930451626,-1.11937219525,#545c4a,SRS444642,http://www.ncbi.nlm.nih.gov/sra/SRS444642,beach sand metagenome
173,-0.700982373331,-1.82608316773,#5d5d4b,SRS444649,http://www.ncbi.nlm.nih.gov/sra/SRS444649,beach sand metagenome
174,-0.668152372399,-1.9226508638,#605f4c,SRS444648,http://www.ncbi.nlm.nih.gov/sra/SRS444648,beach sand metagenome
175,-2.83124553908,-1.89213640859,#849ca9,SRS379809,http://www.ncbi.nlm.nih.gov/sra/SRS379809,marine metagenome
176,-4.05337696172,-2.67989303215,#91a9ba,SRS379802,http://www.ncbi.nlm.nih.gov/sra/SRS379802,marine metagenome
177,-3.87891142413,-2.55982469977,#8fa6b7,SRS379803,http://www.ncbi.nlm.nih.gov/sra/SRS379803,marine metagenome
178,-2.31629991,-1.85066556638,#7a8592,SRS379800,http://www.ncbi.nlm.nih.gov/sra/SRS379800,marine metagenome
179,-3.95970503508,-2.61359367499,#91a9ba,SRS379801,http://www.ncbi.nlm.nih.gov/sra/SRS379801,marine metagenome
180,-4.07788171218,-2.69691836932,#92aabc,SRS379806,http://www.ncbi.nlm.nih.gov/sra/SRS379806,marine metagenome
181,-3.8259982413,-2.53548778575,#8ea3b4,SRS379807,http://www.ncbi.nlm.nih.gov/sra/SRS379807,marine metagenome
182,-4.02654192667,-2.66095823106,#90a8ba,SRS379804,http://www.ncbi.nlm.nih.gov/sra/SRS379804,marine metagenome
183,-4.03471988701,-2.66622564179,#90a9bb,SRS379805,http://www.ncbi.nlm.nih.gov/sra/SRS379805,marine metagenome
184,5.15885651731,3.69280404557,#fbf7ed,SRS184791,http://www.ncbi.nlm.nih.gov/sra/SRS184791,human metagenome
185,3.02943487519,-1.53107381353,#87a769,DRS001167,http://www.ncbi.nlm.nih.gov/sra/DRS001167,food metagenome
186,6.98530883726,1.54803014393,#faf7f8,SRS184798,http://www.ncbi.nlm.nih.gov/sra/SRS184798,human metagenome
187,-1.75513729775,-7.41364729675,#9d6545,ERS212288,http://www.ncbi.nlm.nih.gov/sra/ERS212288,soil metagenome
188,-1.80926700312,-7.18938356599,#9b6345,ERS212289,http://www.ncbi.nlm.nih.gov/sra/ERS212289,soil metagenome
189,2.51679495948,-3.3028380327,#777460,SRS358680,http://www.ncbi.nlm.nih.gov/sra/SRS358680,oil production facility metagenome
190,-2.37564371127,-3.68857207998,#aa8f77,SRS560245,http://www.ncbi.nlm.nih.gov/sra/SRS560245,soil metagenome
191,-4.58994622623,1.97972661297,#f1eddb,SRS456584,http://www.ncbi.nlm.nih.gov/sra/SRS456584,gut metagenome
192,2.35184088335,6.20338074664,#cab5b5,SRS097867,http://www.ncbi.nlm.nih.gov/sra/SRS097867,human metagenome
193,4.80291000773,-1.63595088549,#fefdfb,SRS347888,http://www.ncbi.nlm.nih.gov/sra/SRS347888,mouse gut metagenome
194,6.13085896593,1.51412372848,#fefefd,SRS347883,http://www.ncbi.nlm.nih.gov/sra/SRS347883,mouse gut metagenome
195,5.67910430113,-3.31391230605,#fbf7ef,SRS347887,http://www.ncbi.nlm.nih.gov/sra/SRS347887,mouse gut metagenome
196,6.55993196792,-1.01392510443,#fefefe,SRS426153,http://www.ncbi.nlm.nih.gov/sra/SRS426153,human metagenome
197,2.84902136618,2.20773111803,#eadbb6,SRS347884,http://www.ncbi.nlm.nih.gov/sra/SRS347884,mouse gut metagenome
198,-3.46962050557,-0.667647077554,#efe0bd,ERS241545,http://www.ncbi.nlm.nih.gov/sra/ERS241545,gut metagenome
199,-6.10468106352,0.180300282674,#d4c4a2,ERS241544,http://www.ncbi.nlm.nih.gov/sra/ERS241544,gut metagenome
200,4.91137856101,1.36408962549,#fcf9f4,SRS426157,http://www.ncbi.nlm.nih.gov/sra/SRS426157,human metagenome
201,6.77579147873,-1.48172738828,#fefefe,SRS426156,http://www.ncbi.nlm.nih.gov/sra/SRS426156,human metagenome
202,-4.54094558147,-0.381699332641,#f4ead5,ERS241549,http://www.ncbi.nlm.nih.gov/sra/ERS241549,gut metagenome
203,3.25372304526,0.539912325925,#fbf9f3,ERS241548,http://www.ncbi.nlm.nih.gov/sra/ERS241548,gut metagenome
204,-3.13492457695,-4.42544373985,#cc9371,SRS391598,http://www.ncbi.nlm.nih.gov/sra/SRS391598,soil metagenome
205,-3.13147515528,-4.42740618466,#c9916e,SRS391596,http://www.ncbi.nlm.nih.gov/sra/SRS391596,soil metagenome
206,-2.93091083184,-4.579438563,#bd916c,SRS391597,http://www.ncbi.nlm.nih.gov/sra/SRS391597,soil metagenome
207,-3.05866280641,-4.48859532942,#be8868,SRS391594,http://www.ncbi.nlm.nih.gov/sra/SRS391594,soil metagenome
208,-3.0849735171,-4.4656083353,#c28c6a,SRS391595,http://www.ncbi.nlm.nih.gov/sra/SRS391595,soil metagenome
209,-3.0951154803,-4.45697191448,#c48d6b,SRS391592,http://www.ncbi.nlm.nih.gov/sra/SRS391592,soil metagenome
210,-2.666543856,-4.82255241757,#b78565,SRS391593,http://www.ncbi.nlm.nih.gov/sra/SRS391593,soil metagenome
211,-3.03928639981,-4.50544915802,#bd8867,SRS391590,http://www.ncbi.nlm.nih.gov/sra/SRS391590,soil metagenome
